,hotel_id,price,stock,city,date,language,mobile,avatar_id
48,50,114,111,copenhagen,44,dutch,0,111612
49,559,183,194,copenhagen,44,dutch,0,111612
50,757,115,114,copenhagen,44,dutch,0,111612
51,547,154,139,copenhagen,44,dutch,0,111612
52,556,156,138,copenhagen,44,dutch,0,111612
53,251,147,55,copenhagen,44,dutch,0,111612
54,872,87,56,copenhagen,44,dutch,0,111612
55,514,249,279,copenhagen,44,dutch,0,111612
56,770,180,200,copenhagen,44,dutch,0,111612
57,818,154,140,copenhagen,44,dutch,0,111612
58,508,182,197,copenhagen,44,dutch,0,111612
59,60,84,56,copenhagen,44,dutch,0,111612
60,445,80,56,copenhagen,44,dutch,0,111612
61,422,258,276,copenhagen,44,dutch,0,111612
62,350,253,275,copenhagen,44,dutch,0,111612
63,690,185,196,copenhagen,44,dutch,0,111612
64,36,172,112,copenhagen,44,dutch,0,111612
65,900,180,197,copenhagen,44,dutch,0,111612
66,407,178,192,copenhagen,44,dutch,0,111612
67,727,109,56,copenhagen,44,dutch,0,111612
68,506,113,56,copenhagen,44,dutch,0,111612
69,830,79,112,copenhagen,44,dutch,0,111612
70,961,175,195,copenhagen,44,dutch,0,111612
71,425,178,196,copenhagen,44,dutch,0,111612
72,930,107,140,copenhagen,44,dutch,0,111612
73,952,84,56,copenhagen,44,dutch,0,111612
74,329,183,196,copenhagen,44,dutch,0,111612
75,531,156,139,copenhagen,44,dutch,0,111612
76,202,151,141,copenhagen,44,dutch,0,111612
77,688,78,114,copenhagen,44,dutch,0,111612
78,744,151,140,copenhagen,44,dutch,0,111612
79,401,150,142,copenhagen,44,dutch,0,111612
80,539,259,284,copenhagen,44,dutch,0,111612
81,959,175,197,copenhagen,44,dutch,0,111612
82,695,154,139,copenhagen,44,dutch,0,111612
83,622,114,112,copenhagen,44,dutch,0,111612
84,831,82,56,copenhagen,44,dutch,0,111612
85,319,255,279,copenhagen,44,dutch,0,111612
86,572,176,197,copenhagen,44,dutch,0,111612
87,771,256,280,copenhagen,44,dutch,0,111612
88,391,151,140,copenhagen,44,dutch,0,111612
89,92,82,56,copenhagen,44,dutch,0,111612
90,142,261,277,copenhagen,44,dutch,0,111612
91,348,151,140,copenhagen,44,dutch,0,111612
92,289,107,111,copenhagen,44,dutch,0,111612
93,481,85,56,copenhagen,44,dutch,0,111612
94,58,182,194,copenhagen,44,dutch,0,111612
95,249,78,140,copenhagen,44,dutch,0,111612
96,793,150,56,copenhagen,44,dutch,0,111612
97,110,154,140,copenhagen,44,dutch,0,111612
98,958,183,193,copenhagen,44,dutch,0,111612
99,243,87,57,copenhagen,44,dutch,0,111612
100,994,153,138,copenhagen,44,dutch,0,111612
101,876,108,111,copenhagen,44,dutch,0,111612
102,335,81,113,copenhagen,44,dutch,0,111612
103,300,111,112,copenhagen,44,dutch,0,111612
104,385,253,282,copenhagen,44,dutch,0,111612
105,995,183,197,copenhagen,44,dutch,0,111612
106,43,79,142,copenhagen,44,dutch,0,111612
107,405,87,55,copenhagen,44,dutch,0,111612
108,365,84,55,copenhagen,44,dutch,0,111612
109,546,82,112,copenhagen,44,dutch,0,111612
110,855,180,196,copenhagen,44,dutch,0,111612
111,908,258,275,copenhagen,44,dutch,0,111612
112,716,109,110,copenhagen,44,dutch,0,111612
113,367,86,56,copenhagen,44,dutch,0,111612
114,153,178,194,copenhagen,44,dutch,0,111612
115,291,183,197,copenhagen,44,dutch,0,111612
116,894,258,281,copenhagen,44,dutch,0,111612
117,487,154,140,copenhagen,44,dutch,0,111612
118,596,151,138,copenhagen,44,dutch,0,111612
119,655,250,278,copenhagen,44,dutch,0,111612
120,869,252,278,copenhagen,44,dutch,0,111612
121,53,84,56,copenhagen,44,dutch,0,111612
122,826,183,195,copenhagen,44,dutch,0,111612
123,766,250,279,copenhagen,44,dutch,0,111612
124,90,153,140,copenhagen,44,dutch,0,111612
125,194,106,56,copenhagen,44,dutch,0,111612
126,519,178,197,copenhagen,44,dutch,0,111612
127,349,178,195,copenhagen,44,dutch,0,111612
128,990,150,138,copenhagen,44,dutch,0,111612
129,6,107,112,copenhagen,44,dutch,0,111612
130,922,183,193,copenhagen,44,dutch,0,111612
131,698,176,195,copenhagen,44,dutch,0,111612
132,91,115,56,copenhagen,44,dutch,0,111612
133,23,151,140,copenhagen,44,dutch,0,111612
134,113,79,56,copenhagen,44,dutch,0,111612
135,624,178,195,copenhagen,44,dutch,0,111612
136,691,79,113,copenhagen,44,dutch,0,111612
137,761,111,112,copenhagen,44,dutch,0,111612
138,898,83,56,copenhagen,44,dutch,0,111612
139,611,156,139,copenhagen,44,dutch,0,111612
140,528,250,278,copenhagen,44,dutch,0,111612
141,532,183,195,copenhagen,44,dutch,0,111612
142,434,87,56,copenhagen,44,dutch,0,111612
143,78,248,276,copenhagen,44,dutch,0,111612
0,798,184,280,madrid,44,dutch,0,111612
1,233,112,138,madrid,44,dutch,0,111612
2,538,108,113,madrid,44,dutch,0,111612
3,297,183,280,madrid,44,dutch,0,111612
4,2,81,194,madrid,44,dutch,0,111612
5,966,60,56,madrid,44,dutch,0,111612
6,575,81,111,madrid,44,dutch,0,111612
7,780,182,280,madrid,44,dutch,0,111612
8,618,82,112,madrid,44,dutch,0,111612
9,31,82,111,madrid,44,dutch,0,111612
10,500,59,138,madrid,44,dutch,0,111612
11,845,182,281,madrid,44,dutch,0,111612
12,615,81,110,madrid,44,dutch,0,111612
13,108,84,56,madrid,44,dutch,0,111612
14,427,132,192,madrid,44,dutch,0,111612
15,768,191,278,madrid,44,dutch,0,111612
16,97,184,283,madrid,44,dutch,0,111612
17,54,79,140,madrid,44,dutch,0,111612
18,147,130,196,madrid,44,dutch,0,111612
19,673,129,193,madrid,44,dutch,0,111612
20,710,84,111,madrid,44,dutch,0,111612
21,310,57,138,madrid,44,dutch,0,111612
22,847,84,114,madrid,44,dutch,0,111612
23,909,58,56,madrid,44,dutch,0,111612
24,737,133,196,madrid,44,dutch,0,111612
25,439,81,110,madrid,44,dutch,0,111612
26,75,83,112,madrid,44,dutch,0,111612
27,904,84,111,madrid,44,dutch,0,111612
28,378,111,138,madrid,44,dutch,0,111612
29,828,110,57,madrid,44,dutch,0,111612
30,384,134,195,madrid,44,dutch,0,111612
31,836,131,195,madrid,44,dutch,0,111612
32,7,83,56,madrid,44,dutch,0,111612
33,619,108,112,madrid,44,dutch,0,111612
34,444,80,112,madrid,44,dutch,0,111612
35,154,185,278,madrid,44,dutch,0,111612
36,870,62,56,madrid,44,dutch,0,111612
37,277,180,281,madrid,44,dutch,0,111612
38,261,83,112,madrid,44,dutch,0,111612
39,370,59,56,madrid,44,dutch,0,111612
40,186,112,140,madrid,44,dutch,0,111612
41,322,80,56,madrid,44,dutch,0,111612
42,185,110,140,madrid,44,dutch,0,111612
43,888,180,279,madrid,44,dutch,0,111612
44,822,131,195,madrid,44,dutch,0,111612
45,418,112,140,madrid,44,dutch,0,111612
46,149,133,194,madrid,44,dutch,0,111612
47,126,80,112,madrid,44,dutch,0,111612
48,964,111,140,madrid,44,dutch,0,111612
49,561,60,56,madrid,44,dutch,0,111612
50,127,61,112,madrid,44,dutch,0,111612
51,729,187,279,madrid,44,dutch,0,111612
52,241,110,140,madrid,44,dutch,0,111612
53,398,57,56,madrid,44,dutch,0,111612
54,717,188,275,madrid,44,dutch,0,111612
55,939,128,192,madrid,44,dutch,0,111612
56,174,130,197,madrid,44,dutch,0,111612
57,800,82,56,madrid,44,dutch,0,111612
58,333,79,111,madrid,44,dutch,0,111612
59,901,187,276,madrid,44,dutch,0,111612
60,414,57,111,madrid,44,dutch,0,111612
61,393,111,140,madrid,44,dutch,0,111612
62,600,56,56,madrid,44,dutch,0,111612
63,312,83,139,madrid,44,dutch,0,111612
64,411,82,56,madrid,44,dutch,0,111612
65,39,82,112,madrid,44,dutch,0,111612
66,721,60,111,madrid,44,dutch,0,111612
67,252,132,195,madrid,44,dutch,0,111612
68,79,85,112,madrid,44,dutch,0,111612
69,747,132,195,madrid,44,dutch,0,111612
70,791,83,113,madrid,44,dutch,0,111612
71,67,191,281,madrid,44,dutch,0,111612
72,941,59,56,madrid,44,dutch,0,111612
73,733,84,112,madrid,44,dutch,0,111612
74,285,80,55,madrid,44,dutch,0,111612
75,164,109,142,madrid,44,dutch,0,111612
76,689,78,112,madrid,44,dutch,0,111612
77,997,109,139,madrid,44,dutch,0,111612
78,135,182,278,madrid,44,dutch,0,111612
79,284,111,141,madrid,44,dutch,0,111612
80,388,110,139,madrid,44,dutch,0,111612
81,633,111,140,madrid,44,dutch,0,111612
82,527,110,139,madrid,44,dutch,0,111612
83,857,82,112,madrid,44,dutch,0,111612
84,483,83,55,madrid,44,dutch,0,111612
85,246,188,282,madrid,44,dutch,0,111612
86,860,110,140,madrid,44,dutch,0,111612
87,351,79,57,madrid,44,dutch,0,111612
88,258,131,195,madrid,44,dutch,0,111612
89,873,189,283,madrid,44,dutch,0,111612
90,20,62,56,madrid,44,dutch,0,111612
91,102,184,278,madrid,44,dutch,0,111612
92,609,130,196,madrid,44,dutch,0,111612
93,478,83,112,madrid,44,dutch,0,111612
94,454,85,113,madrid,44,dutch,0,111612
95,468,58,56,madrid,44,dutch,0,111612
96,936,111,138,madrid,44,dutch,0,111612
97,525,80,113,madrid,44,dutch,0,111612
98,458,62,113,madrid,44,dutch,0,111612
99,175,82,112,madrid,44,dutch,0,111612
100,499,129,195,madrid,44,dutch,0,111612
101,886,84,111,madrid,44,dutch,0,111612
102,697,111,138,madrid,44,dutch,0,111612
103,93,182,280,madrid,44,dutch,0,111612
104,606,181,278,madrid,44,dutch,0,111612
105,265,183,280,madrid,44,dutch,0,111612
106,120,113,138,madrid,44,dutch,0,111612
107,138,60,56,madrid,44,dutch,0,111612
108,131,133,196,madrid,44,dutch,0,111612
109,982,132,198,madrid,44,dutch,0,111612
110,495,191,279,madrid,44,dutch,0,111612
111,313,60,55,madrid,44,dutch,0,111612
112,413,181,282,madrid,44,dutch,0,111612
113,789,57,56,madrid,44,dutch,0,111612
114,205,78,57,madrid,44,dutch,0,111612
115,915,57,56,madrid,44,dutch,0,111612
116,235,112,140,madrid,44,dutch,0,111612
117,276,61,56,madrid,44,dutch,0,111612
0,808,232,281,paris,44,dutch,0,111612
1,314,102,111,paris,44,dutch,0,111612
2,133,138,138,paris,44,dutch,0,111612
3,56,167,195,paris,44,dutch,0,111612
4,617,236,275,paris,44,dutch,0,111612
5,14,136,111,paris,44,dutch,0,111612
6,741,142,140,paris,44,dutch,0,111612
7,447,102,112,paris,44,dutch,0,111612
8,21,75,55,paris,44,dutch,0,111612
9,130,165,197,paris,44,dutch,0,111612
10,227,73,55,paris,44,dutch,0,111612
11,841,76,112,paris,44,dutch,0,111612
12,290,144,140,paris,44,dutch,0,111612
13,148,100,112,paris,44,dutch,0,111612
14,338,171,197,paris,44,dutch,0,111612
15,782,243,276,paris,44,dutch,0,111612
16,301,100,111,paris,44,dutch,0,111612
17,942,164,198,paris,44,dutch,0,111612
18,851,78,112,paris,44,dutch,0,111612
19,412,243,278,paris,44,dutch,0,111612
20,937,168,195,paris,44,dutch,0,111612
21,946,170,196,paris,44,dutch,0,111612
22,397,243,279,paris,44,dutch,0,111612
23,66,139,140,paris,44,dutch,0,111612
24,259,103,112,paris,44,dutch,0,111612
25,629,76,111,paris,44,dutch,0,111612
26,748,167,195,paris,44,dutch,0,111612
27,785,170,195,paris,44,dutch,0,111612
28,165,141,141,paris,44,dutch,0,111612
29,823,164,195,paris,44,dutch,0,111612
30,564,81,55,paris,44,dutch,0,111612
31,357,141,138,paris,44,dutch,0,111612
32,27,240,281,paris,44,dutch,0,111612
33,421,108,110,paris,44,dutch,0,111612
34,756,167,197,paris,44,dutch,0,111612
35,339,165,196,paris,44,dutch,0,111612
36,584,243,279,paris,44,dutch,0,111612
37,207,144,140,paris,44,dutch,0,111612
38,132,236,275,paris,44,dutch,0,111612
39,767,141,138,paris,44,dutch,0,111612
40,889,144,138,paris,44,dutch,0,111612
41,884,167,197,paris,44,dutch,0,111612
42,159,165,195,paris,44,dutch,0,111612
43,790,238,276,paris,44,dutch,0,111612
44,62,75,56,paris,44,dutch,0,111612
45,71,241,277,paris,44,dutch,0,111612
46,734,106,112,paris,44,dutch,0,111612
47,972,75,56,paris,44,dutch,0,111612
48,327,170,195,paris,44,dutch,0,111612
49,248,164,195,paris,44,dutch,0,111612
50,492,102,112,paris,44,dutch,0,111612
51,735,102,112,paris,44,dutch,0,111612
52,825,141,140,paris,44,dutch,0,111612
53,182,142,140,paris,44,dutch,0,111612
54,731,141,138,paris,44,dutch,0,111612
55,722,145,141,paris,44,dutch,0,111612
56,612,170,198,paris,44,dutch,0,111612
57,579,73,56,paris,44,dutch,0,111612
58,308,168,195,paris,44,dutch,0,111612
59,342,105,56,paris,44,dutch,0,111612
60,700,170,195,paris,44,dutch,0,111612
61,474,142,140,paris,44,dutch,0,111612
62,534,240,279,paris,44,dutch,0,111612
63,188,81,56,paris,44,dutch,0,111612
64,980,100,112,paris,44,dutch,0,111612
65,582,171,195,paris,44,dutch,0,111612
66,305,145,140,paris,44,dutch,0,111612
67,225,144,139,paris,44,dutch,0,111612
68,123,102,113,paris,44,dutch,0,111612
69,998,168,192,paris,44,dutch,0,111612
70,868,163,197,paris,44,dutch,0,111612
71,885,144,138,paris,44,dutch,0,111612
72,17,78,56,paris,44,dutch,0,111612
73,631,72,55,paris,44,dutch,0,111612
74,274,144,140,paris,44,dutch,0,111612
75,647,107,113,paris,44,dutch,0,111612
76,797,108,112,paris,44,dutch,0,111612
77,792,78,141,paris,44,dutch,0,111612
78,910,76,55,paris,44,dutch,0,111612
79,599,98,111,paris,44,dutch,0,111612
80,436,236,280,paris,44,dutch,0,111612
81,477,74,140,paris,44,dutch,0,111612
82,299,101,142,paris,44,dutch,0,111612
83,229,165,195,paris,44,dutch,0,111612
84,199,171,197,paris,44,dutch,0,111612
85,192,104,55,paris,44,dutch,0,111612
86,24,233,280,paris,44,dutch,0,111612
87,970,230,281,paris,44,dutch,0,111612
88,684,73,55,paris,44,dutch,0,111612
89,640,145,140,paris,44,dutch,0,111612
90,926,164,197,paris,44,dutch,0,111612
91,577,141,138,paris,44,dutch,0,111612
92,573,241,281,paris,44,dutch,0,111612
93,323,236,280,paris,44,dutch,0,111612
94,663,142,140,paris,44,dutch,0,111612
95,560,139,139,paris,44,dutch,0,111612
96,602,101,56,paris,44,dutch,0,111612
97,595,141,140,paris,44,dutch,0,111612
98,963,102,112,paris,44,dutch,0,111612
99,419,102,111,paris,44,dutch,0,111612
100,28,104,111,paris,44,dutch,0,111612
101,238,139,138,paris,44,dutch,0,111612
102,576,170,196,paris,44,dutch,0,111612
103,176,75,55,paris,44,dutch,0,111612
104,842,233,272,paris,44,dutch,0,111612
105,827,80,56,paris,44,dutch,0,111612
106,392,142,138,paris,44,dutch,0,111612
107,49,141,141,paris,44,dutch,0,111612
108,580,106,112,paris,44,dutch,0,111612
109,222,238,281,paris,44,dutch,0,111612
110,379,238,280,paris,44,dutch,0,111612
111,645,141,141,paris,44,dutch,0,111612
112,986,168,197,paris,44,dutch,0,111612
113,119,165,195,paris,44,dutch,0,111612
114,912,144,140,paris,44,dutch,0,111612
115,708,141,139,paris,44,dutch,0,111612
116,853,141,138,paris,44,dutch,0,111612
117,94,238,279,paris,44,dutch,0,111612
118,866,240,280,paris,44,dutch,0,111612
119,254,144,140,paris,44,dutch,0,111612
120,903,78,112,paris,44,dutch,0,111612
121,331,74,111,paris,44,dutch,0,111612
122,540,240,279,paris,44,dutch,0,111612
123,115,102,114,paris,44,dutch,0,111612
124,614,76,56,paris,44,dutch,0,111612
125,216,168,195,paris,44,dutch,0,111612
126,911,107,112,paris,44,dutch,0,111612
127,742,237,283,paris,44,dutch,0,111612
128,449,165,195,paris,44,dutch,0,111612
129,705,107,112,paris,44,dutch,0,111612
130,484,103,112,paris,44,dutch,0,111612
131,509,78,56,paris,44,dutch,0,111612
132,257,141,140,paris,44,dutch,0,111612
133,571,240,278,paris,44,dutch,0,111612
134,0,164,197,paris,44,dutch,0,111612
135,29,167,196,paris,44,dutch,0,111612
136,526,243,280,paris,44,dutch,0,111612
137,882,165,194,paris,44,dutch,0,111612
138,415,106,110,paris,44,dutch,0,111612
139,522,103,112,paris,44,dutch,0,111612
140,69,241,279,paris,44,dutch,0,111612
141,817,171,195,paris,44,dutch,0,111612
142,863,240,280,paris,44,dutch,0,111612
143,359,106,110,paris,44,dutch,0,111612
144,65,141,139,paris,44,dutch,0,111612
145,121,72,56,paris,44,dutch,0,111612
146,837,232,280,paris,44,dutch,0,111612
147,975,139,138,paris,44,dutch,0,111612
148,948,168,195,paris,44,dutch,0,111612
149,858,165,197,paris,44,dutch,0,111612
150,723,75,57,paris,44,dutch,0,111612
151,795,145,138,paris,44,dutch,0,111612
152,467,233,278,paris,44,dutch,0,111612
153,41,102,110,paris,44,dutch,0,111612
154,558,76,56,paris,44,dutch,0,111612
155,162,236,279,paris,44,dutch,0,111612
156,656,102,112,paris,44,dutch,0,111612
157,634,76,56,paris,44,dutch,0,111612
158,95,238,279,paris,44,dutch,0,111612
159,736,168,194,paris,44,dutch,0,111612
160,738,107,112,paris,44,dutch,0,111612
161,803,238,276,paris,44,dutch,0,111612
162,306,164,194,paris,44,dutch,0,111612
163,992,72,56,paris,44,dutch,0,111612
164,150,170,198,paris,44,dutch,0,111612
165,776,139,140,paris,44,dutch,0,111612
166,949,237,282,paris,44,dutch,0,111612
0,232,67,56,rome,44,dutch,0,111612
1,543,146,197,rome,44,dutch,0,111612
2,536,93,110,rome,44,dutch,0,111612
3,953,86,112,rome,44,dutch,0,111612
4,621,67,56,rome,44,dutch,0,111612
5,537,145,196,rome,44,dutch,0,111612
6,485,63,55,rome,44,dutch,0,111612
7,286,94,112,rome,44,dutch,0,111612
8,324,124,139,rome,44,dutch,0,111612
9,906,124,140,rome,44,dutch,0,111612
10,786,200,281,rome,44,dutch,0,111612
11,725,141,197,rome,44,dutch,0,111612
12,677,147,197,rome,44,dutch,0,111612
13,751,203,280,rome,44,dutch,0,111612
14,46,200,277,rome,44,dutch,0,111612
15,321,204,277,rome,44,dutch,0,111612
16,156,63,56,rome,44,dutch,0,111612
17,298,123,140,rome,44,dutch,0,111612
18,774,141,194,rome,44,dutch,0,111612
19,796,124,141,rome,44,dutch,0,111612
20,987,69,56,rome,44,dutch,0,111612
21,473,209,277,rome,44,dutch,0,111612
22,38,86,56,rome,44,dutch,0,111612
23,496,63,196,rome,44,dutch,0,111612
24,566,148,197,rome,44,dutch,0,111612
25,642,69,57,rome,44,dutch,0,111612
