index,price
427,193.11233931879255
428,90.11541442202905
429,147.77801786641712
430,83.41487954574815
431,295.1297438007284
432,193.11233931879255
433,299.84515115165664
434,91.24204579263433
435,91.24204579263433
436,193.11233931879255
437,85.06815608068318
438,114.78870550055163
439,84.96074457529994
440,98.71162385067015
441,66.83386563258246
442,213.1070624432818
443,193.11233931879255
444,379.0945490445447
445,70.92975696866395
446,157.97966801787297
447,157.7205969876718
448,193.11233931879255
449,193.11233931879255
450,128.98038686567259
451,193.11233931879255
452,78.63578104700308
453,101.85043068012608
454,47.67356451272887
455,213.1070624432818
456,193.11233931879255
457,379.0945490445447
458,70.92975696866395
459,157.97966801787297
460,157.7205969876718
461,193.11233931879255
462,193.11233931879255
463,128.98038686567259
464,193.11233931879255
465,78.63578104700308
466,101.85043068012608
467,46.15010926268199
468,46.64688404383525
469,101.85043068012608
470,73.8783012199105
471,101.85043068012608
472,47.90083497082193
473,91.24204579263433
474,91.24204579263433
475,193.11233931879255
476,85.06815608068318
477,70.92975696866395
478,114.78870550055163
479,84.96074457529994
480,98.71162385067015
481,78.63578104700308
482,67.61972910542079
483,313.0556064316194
484,291.9629941445908
485,330.1073724093171
486,128.98038686567259
487,193.11233931879255
488,91.66564338832636
489,147.77801786641712
490,83.41487954574815
491,356.86765233869386
492,193.11233931879255
493,366.1806850556835
494,193.11233931879255
495,128.98038686567259
496,114.78870550055163
497,78.63578104700308
498,128.98038686567259
499,193.11233931879255
500,193.11233931879255
501,292.89976961857394
502,298.77766609369144
503,193.11233931879255
504,193.11233931879255
505,147.77801786641712
506,193.11233931879255
507,147.16278243785996
508,69.02110415899479
509,50.10283910538374
510,101.85043068012608
511,101.85043068012608
512,193.11233931879255
513,147.77801786641712
514,193.11233931879255
515,114.78870550055163
516,128.98038686567259
517,193.11233931879255
518,302.1412333013257
519,78.63578104700308
520,193.11233931879255
521,93.14000736972841
522,257.4412172787235
523,465.83319619214666
524,407.79065291811344
525,377.51656531823346
526,157.7205969876718
527,157.7205969876718
528,477.39692773709413
529,408.06075095732905
530,257.4412172787235
531,83.41487954574815
532,128.98038686567259
533,114.78870550055163
534,193.11233931879255
535,114.78870550055163
536,193.11233931879255
537,193.11233931879255
538,83.41487954574815
539,193.11233931879255
540,315.8914012036702
541,294.5729048146829
542,330.8586120030567
543,128.98038686567259
544,193.11233931879255
545,92.51191645803512
546,147.77801786641712
547,83.41487954574815
548,359.3971328728369
549,193.11233931879255
550,382.5847558235827
551,222.23747710506532
552,193.11233931879255
553,355.0627159172041
554,70.92975696866395
555,157.97966801787297
556,157.7205969876718
557,193.11233931879255
558,193.11233931879255
559,128.98038686567259
560,193.11233931879255
561,78.63578104700308
562,147.77801786641712
563,193.11233931879255
564,61.11049961170775
565,193.11233931879255
566,193.11233931879255
567,64.00351054847457
568,66.5588465216864
569,91.24204579263433
570,91.24204579263433
571,193.11233931879255
572,85.06815608068318
573,70.92975696866395
574,114.78870550055163
575,84.96074457529994
576,98.71162385067015
577,78.63578104700308
578,67.65687196256364
579,101.59104074359456
580,319.64491661171365
581,119.2509438400306
582,193.11233931879255
583,128.98038686567259
584,114.78870550055163
585,193.11233931879255
586,114.78870550055163
587,193.11233931879255
588,193.11233931879255
589,83.41487954574815
590,193.11233931879255
591,101.85043068012608
592,74.01295995846725
593,101.85043068012608
594,50.14476344541153
595,101.85043068012608
596,47.1767897315756
597,47.67356451272887
598,101.85043068012608
599,74.24224541294053
600,101.85043068012608
601,50.14476344541153
602,116.92274758517058
603,128.98038686567259
604,193.11233931879255
605,516.1134253667194
606,193.11233931879255
607,93.14000736972841
608,257.4412172787235
609,458.1172821211231
610,397.5041630928003
611,354.93069961237103
612,157.7205969876718
613,157.7205969876718
614,477.03863450401144
615,398.4268247683797
616,257.4412172787235
617,83.41487954574815
618,128.98038686567259
619,114.78870550055163
620,193.11233931879255
621,114.78870550055163
622,193.11233931879255
623,193.11233931879255
624,83.41487954574815
625,193.11233931879255
626,147.16278243785996
627,69.02110415899479
628,49.651133227722106
629,101.85043068012608
630,101.85043068012608
631,147.16278243785996
632,69.02110415899479
633,50.14476344541153
634,101.85043068012608
635,101.85043068012608
636,243.89786933962736
637,193.11233931879255
638,358.803378636916
639,70.92975696866395
640,157.97966801787297
641,157.7205969876718
642,193.11233931879255
643,193.11233931879255
644,128.98038686567259
645,193.11233931879255
646,78.63578104700308
647,101.88933438153579
648,349.28477391119964
649,119.2509438400306
650,193.11233931879255
651,313.3631064316194
652,291.9629941445908
653,333.337229981154
654,128.98038686567259
655,193.11233931879255
656,91.66564338832636
657,147.77801786641712
658,83.41487954574815
659,358.5670488837249
660,193.11233931879255
661,368.65522445785734
662,147.77801786641712
663,114.59611372950494
664,193.11233931879255
665,193.11233931879255
666,193.11233931879255
667,114.78870550055163
668,105.5388441574454
669,114.78870550055163
670,88.89745709956397
671,114.63877029664057
672,193.11233931879255
673,78.63578104700308
674,106.65360597920025
675,78.63578104700308
676,114.78870550055163
677,114.63877029664057
678,193.11233931879255
679,114.6826030591353
680,114.57174793654114
681,101.85043068012608
682,74.26955535446099
683,101.85043068012608
684,50.14476344541153
685,464.7342635141269
686,473.48510559976455
687,405.46583661831124
688,374.40414755982374
689,473.53877226643124
690,378.00397612805887
691,193.11233931879255
692,344.09585422567915
693,491.6004388703831
694,356.6429887809129
695,222.23747710506532
696,193.11233931879255
697,355.0627159172041
698,70.92975696866395
699,157.97966801787297
700,157.7205969876718
701,193.11233931879255
702,193.11233931879255
703,128.98038686567259
704,193.11233931879255
705,78.63578104700308
706,128.98038686567259
707,114.78870550055163
708,193.11233931879255
709,114.78870550055163
710,193.11233931879255
711,193.11233931879255
712,83.41487954574815
713,193.11233931879255
714,193.11233931879255
715,93.14000736972841
716,252.25399972739888
717,463.0689339696561
718,395.5427809904905
719,324.2912918907614
720,157.7205969876718
721,157.7205969876718
722,477.39692773709413
723,396.79826317889035
724,257.4412172787235
725,83.41487954574815
726,147.77801786641712
727,193.11233931879255
728,114.63877029664057
729,193.11233931879255
730,78.63578104700308
731,106.65360597920025
732,78.63578104700308
733,114.78870550055163
734,114.63877029664057
735,193.11233931879255
736,114.57174793654114
737,114.57174793654114
738,114.78870550055163
739,193.11233931879255
740,193.11233931879255
741,193.11233931879255
742,182.8659675833116
743,193.11233931879255
744,338.49298087970317
745,85.31496751168049
746,70.92975696866395
747,193.11233931879255
748,277.10667407886757
749,78.63578104700308
750,182.8659675833116
751,502.39249656337495
752,475.00868931005766
753,414.29734918591123
754,379.86544345628266
755,475.3143559767243
756,379.1388969138544
757,193.11233931879255
758,344.09585422567915
759,491.9775250536935
760,366.19231949616943
761,147.77801786641712
762,193.11233931879255
763,374.6534430125503
764,476.3085527425235
765,222.67997385415822
766,374.66896870805766
767,157.7205969876718
768,316.5760943050169
769,222.67997385415822
770,157.7205969876718
771,78.63578104700308
772,380.6150190785193
773,476.8635499866512
774,213.5495591923747
775,380.01440881365966
776,157.7205969876718
777,316.5760943050169
778,213.5495591923747
779,157.7205969876718
780,78.63578104700308
781,375.4004993075166
782,475.69825950944073
783,244.34036608872026
784,375.4160250030239
785,157.7205969876718
786,316.5760943050169
787,244.34036608872026
788,157.7205969876718
789,78.63578104700308
790,193.11233931879255
791,83.41487954574815
792,112.90720773104927
793,107.35619029093743
794,112.11773849719886
795,112.9740606785334
796,147.77801786641712
797,114.31863560730191
798,114.31863560730191
799,114.31863560730191
800,89.72284118381087
801,193.11233931879255
802,101.85043068012608
803,73.8783012199105
804,101.85043068012608
805,47.90083497082193
806,193.11233931879255
807,157.7205969876718
808,193.11233931879255
809,157.7205969876718
810,380.6150190785193
811,476.6814554340349
812,244.34036608872026
813,380.01440881365966
814,157.7205969876718
815,316.5760943050169
816,244.34036608872026
817,157.7205969876718
818,78.63578104700308
819,193.11233931879255
820,147.77801786641712
821,193.11233931879255
822,114.78870550055163
823,128.98038686567259
824,193.11233931879255
825,262.0037267378912
826,78.63578104700308
827,222.23747710506532
828,193.11233931879255
829,355.0627159172041
830,70.92975696866395
831,157.97966801787297
832,157.7205969876718
833,193.11233931879255
834,193.11233931879255
835,128.98038686567259
836,193.11233931879255
837,78.63578104700308
838,193.11233931879255
839,113.266769925884
840,106.7278873776684
841,193.11233931879255
842,113.80923725046495
843,193.11233931879255
844,193.11233931879255
845,116.71984654603
846,78.46459299228086
847,413.5130129929006
848,157.97966801787297
849,193.11233931879255
850,93.14000736972841
851,257.4412172787235
852,456.8938660685154
853,419.9243251694146
854,375.69415205271997
855,157.7205969876718
856,157.7205969876718
857,470.80471831680063
858,420.24854713737795
859,257.4412172787235
860,83.41487954574815
861,128.98038686567259
862,249.75560561205344
863,157.7205969876718
864,157.7205969876718
865,78.63578104700308
866,243.89786933962736
867,413.5130129929006
868,193.11233931879255
869,193.11233931879255
870,409.2664473206587
871,348.5727727593155
872,193.11233931879255
873,377.6235405015806
874,409.2664473206587
875,193.11233931879255
876,147.77801786641712
877,193.11233931879255
878,116.9579569966061
879,128.98038686567259
880,193.11233931879255
881,334.1801178673133
882,78.63578104700308
883,313.0556064316194
884,291.9629941445908
885,329.90428907598374
886,128.98038686567259
887,193.11233931879255
888,91.66564338832636
889,147.77801786641712
890,83.41487954574815
891,357.02706410339977
892,193.11233931879255
893,366.34009682038936
894,193.11233931879255
895,113.266769925884
896,106.7278873776684
897,193.11233931879255
898,113.80923725046495
899,193.11233931879255
900,193.11233931879255
901,116.62826759866158
902,407.9498953534305
903,307.5696034862846
904,352.4952266245465
905,298.9210285231007
906,472.4473300160245
907,376.05486647067846
908,193.11233931879255
909,344.09585422567915
910,491.709465585775
911,363.51792970961446
912,128.98038686567259
913,249.45137572699596
914,157.7205969876718
915,157.7205969876718
916,78.63578104700308
917,243.89786933962736
918,413.5130129929006
919,193.11233931879255
920,193.11233931879255
921,408.89331437517285
922,348.5727727593155
923,193.11233931879255
924,377.6235405015806
925,408.89331437517285
926,407.93652996881514
927,305.56087603522667
928,352.4952266245465
929,299.1246677172399
930,472.4473300160245
931,376.05486647067846
932,193.11233931879255
933,344.09585422567915
934,491.709465585775
935,361.1132886562234
936,193.11233931879255
937,93.14000736972841
938,257.4412172787235
939,466.48633225623286
940,407.79065291811344
941,377.69474713641523
942,157.7205969876718
943,157.7205969876718
944,477.39692773709413
945,408.06075095732905
946,257.4412172787235
947,83.41487954574815
948,274.7863954811782
949,147.77801786641712
950,115.1368265096811
951,193.11233931879255
952,193.11233931879255
953,193.11233931879255
954,114.78870550055163
955,106.02496296877749
956,114.78870550055163
957,83.41487954574815
958,88.89745709956397
959,193.11233931879255
960,83.41487954574815
961,112.90720773104927
962,193.11233931879255
963,157.7205969876718
964,193.11233931879255
965,157.7205969876718
966,83.41487954574815
967,108.3210525847221
968,120.13114079624914
969,147.77801786641712
970,78.63578104700308
971,78.63578104700308
972,78.63578104700308
973,116.92274758517058
974,128.98038686567259
975,193.11233931879255
976,516.2720206048147
977,147.16278243785996
978,69.02110415899479
979,46.93016201763148
980,101.85043068012608
981,101.85043068012608
982,455.7408106316621
983,473.84339883284724
984,411.56375281577806
985,358.4613315881013
986,474.1490654995139
987,376.65577539097575
988,193.11233931879255
989,344.09585422567915
990,491.9775250536935
991,362.7173036582493
992,193.11233931879255
993,128.98038686567259
994,114.78870550055163
995,78.63578104700308
996,128.98038686567259
997,193.11233931879255
998,193.11233931879255
999,292.89976961857394
1000,298.77766609369144
1001,193.11233931879255
1002,193.11233931879255
1003,469.44592485482116
1004,473.84339883284724
1005,413.54391557785266
1006,377.77074713641525
1007,474.1490654995139
1008,378.24913741838145
1009,193.11233931879255
1010,344.09585422567915
1011,491.9775250536935
1012,364.9419447116403
1013,147.77801786641712
1014,193.11233931879255
1015,193.11233931879255
1016,83.41487954574815
1017,112.79635260845512
1018,193.11233931879255
1019,147.77801786641712
1020,193.11233931879255
1021,114.78870550055163
1022,128.98038686567259
1023,193.11233931879255
1024,252.4902954180881
1025,78.63578104700308
1026,116.92274758517058
1027,128.98038686567259
1028,193.11233931879255
1029,516.2720206048147
1030,193.11233931879255
1031,106.569895303819
1032,78.63578104700308
1033,114.78870550055163
1034,114.63877029664057
1035,193.11233931879255
1036,114.59889238375405
1037,114.48803726115987
1038,440.29200856003854
1039,466.87828672104246
1040,395.18337928933244
1041,355.81220733741526
1042,467.1839533877091
1043,376.3106141006532
1044,193.11233931879255
1045,344.09585422567915
1046,491.46076875117257
1047,350.1239930865918
1048,495.7131887025342
1049,474.650396076975
1050,407.7727663217777
1051,374.40414755982374
1052,474.7040627436416
1053,378.8937356235318
1054,193.11233931879255
1055,344.09585422567915
1056,491.7204388703831
1057,359.46839677569596
1058,243.89786933962736
1059,193.11233931879255
1060,358.803378636916
1061,70.92975696866395
1062,157.97966801787297
1063,157.7205969876718
1064,193.11233931879255
1065,193.11233931879255
1066,128.98038686567259
1067,193.11233931879255
1068,78.63578104700308
1069,468.4164285178247
1070,473.84339883284724
1071,411.87711820039345
1072,377.69474713641523
1073,474.1490654995139
1074,378.24913741838145
1075,193.11233931879255
1076,344.09585422567915
1077,491.9775250536935
1078,363.0306690428647
1079,193.11233931879255
1080,157.7205969876718
1081,193.11233931879255
1082,157.7205969876718
1083,281.86616992093985
1084,279.98854110376067
1085,273.1766112071111
1086,114.63877029664057
1087,193.11233931879255
1088,90.11541442202905
1089,147.77801786641712
1090,83.41487954574815
1091,295.1297438007284
1092,193.11233931879255
1093,299.84515115165664
1094,193.11233931879255
1095,93.14000736972841
1096,257.4412172787235
1097,489.6566714355989
1098,407.79065291811344
1099,380.3871087311329
1100,157.7205969876718
1101,157.7205969876718
1102,481.43449206570403
1103,408.06075095732905
1104,257.4412172787235
1105,83.41487954574815
1106,222.23747710506532
1107,193.11233931879255
1108,355.0627159172041
1109,70.92975696866395
1110,157.97966801787297
1111,157.7205969876718
1112,193.11233931879255
1113,193.11233931879255
1114,128.98038686567259
1115,193.11233931879255
1116,78.63578104700308
1117,243.89786933962736
1118,193.11233931879255
1119,378.6370273054143
1120,70.92975696866395
1121,157.97966801787297
1122,157.7205969876718
1123,193.11233931879255
1124,193.11233931879255
1125,128.98038686567259
1126,193.11233931879255
1127,78.63578104700308
1128,114.63877029664057
1129,193.11233931879255
1130,78.63578104700308
1131,106.65360597920025
1132,78.63578104700308
1133,114.78870550055163
1134,114.63877029664057
1135,193.11233931879255
1136,114.6826030591353
1137,114.57174793654114
1138,147.77801786641712
1139,149.47252424441248
1140,65.13231661631251
1141,78.46459299228086
1142,208.67321063829786
1143,147.77801786641712
1144,72.36666245920586
1145,193.11233931879255
1146,193.11233931879255
1147,243.89786933962736
1148,193.11233931879255
1149,358.803378636916
1150,70.92975696866395
1151,157.97966801787297
1152,157.7205969876718
1153,193.11233931879255
1154,193.11233931879255
1155,128.98038686567259
1156,193.11233931879255
1157,78.63578104700308
1158,147.16278243785996
1159,69.02110415899479
1160,47.1767897315756
1161,101.85043068012608
1162,101.85043068012608
1163,78.46459299228086
1164,413.5130129929006
1165,157.97966801787297
1166,78.46459299228086
1167,413.5130129929006
1168,157.97966801787297
1169,222.23747710506532
1170,193.11233931879255
1171,355.0627159172041
1172,70.92975696866395
1173,157.97966801787297
1174,157.7205969876718
1175,193.11233931879255
1176,193.11233931879255
1177,128.98038686567259
1178,193.11233931879255
1179,78.63578104700308
1180,114.63877029664057
1181,193.11233931879255
1182,78.63578104700308
1183,106.65360597920025
1184,78.63578104700308
1185,114.78870550055163
1186,114.63877029664057
1187,193.11233931879255
1188,114.57174793654114
1189,114.57174793654114
1190,454.43974772769747
1191,467.25118941255386
1192,395.4287176592957
1193,375.69415205271997
1194,467.55685607922055
1195,378.7937356235318
1196,193.11233931879255
1197,344.09585422567915
1198,491.46076875117257
1199,350.5493314565551
1200,193.11233931879255
1201,113.266769925884
1202,106.7278873776684
1203,193.11233931879255
1204,113.80923725046495
1205,193.11233931879255
1206,193.11233931879255
1207,116.62826759866158
1208,128.98038686567259
1209,114.78870550055163
1210,193.11233931879255
1211,114.78870550055163
1212,193.11233931879255
1213,193.11233931879255
1214,83.41487954574815
1215,193.11233931879255
1216,147.16278243785996
1217,69.02110415899479
1218,47.85891063079414
1219,101.85043068012608
1220,101.85043068012608
1221,78.46459299228086
1222,413.5130129929006
1223,157.97966801787297
1224,114.78870550055163
1225,193.11233931879255
1226,193.11233931879255
1227,193.11233931879255
1228,182.8659675833116
1229,193.11233931879255
1230,329.81222225426393
1231,85.31496751168049
1232,70.92975696866395
1233,193.11233931879255
1234,261.41853361606974
1235,78.63578104700308
1236,182.8659675833116
1237,275.4415735179911
1238,279.2569618510515
1239,262.43638059587107
1240,114.63877029664057
1241,193.11233931879255
1242,90.11541442202905
1243,147.77801786641712
1244,83.41487954574815
1245,293.30904033334133
1246,193.11233931879255
1247,298.14087759547425
1248,375.4004993075166
1249,476.3085527425235
1250,244.34036608872026
1251,375.4160250030239
1252,157.7205969876718
1253,316.5760943050169
1254,244.34036608872026
1255,157.7205969876718
1256,78.63578104700308
1257,114.63877029664057
1258,193.11233931879255
1259,78.63578104700308
1260,106.65360597920025
1261,78.63578104700308
1262,114.78870550055163
1263,114.63877029664057
1264,193.11233931879255
1265,114.6826030591353
1266,114.57174793654114
1267,128.98038686567259
1268,249.75717433280445
1269,157.7205969876718
1270,157.7205969876718
1271,78.63578104700308
1272,243.89786933962736
1273,413.5130129929006
1274,193.11233931879255
1275,193.11233931879255
1276,400.2017067694669
1277,345.7339036064621
1278,193.11233931879255
1279,374.7846713487272
1280,400.2017067694669
1281,101.59104074359456
1282,319.64491661171365
1283,119.2509438400306
1284,193.11233931879255
1285,414.14925632319546
1286,307.93542701569635
1287,352.4952266245465
1288,303.6714481619036
1289,474.1490654995139
1290,375.42085562142404
1291,193.11233931879255
1292,344.09585422567915
1293,491.9775250536935
1294,351.7103399217043
1295,114.63877029664057
1296,193.11233931879255
1297,78.63578104700308
1298,106.65360597920025
1299,78.63578104700308
1300,114.78870550055163
1301,114.63877029664057
1302,193.11233931879255
1303,114.57174793654114
1304,114.57174793654114
1305,102.58453719981586
1306,350.73835465550843
1307,119.2509438400306
1308,193.11233931879255
1309,78.46459299228086
1310,413.5130129929006
1311,157.97966801787297
1312,147.77801786641712
1313,193.11233931879255
1314,78.46459299228086
1315,60.850083944148636
1316,193.11233931879255
1317,193.11233931879255
1318,190.2297803480613
1319,64.00351054847457
1320,147.77801786641712
1321,66.17466937420687
1322,193.11233931879255
1323,157.7205969876718
1324,193.11233931879255
1325,157.7205969876718
1326,101.85043068012608
1327,73.90561116143095
1328,101.85043068012608
1329,47.90083497082193
1330,147.77801786641712
1331,149.28737301424533
1332,65.10027714262829
1333,78.46459299228086
1334,212.04646919410916
1335,147.77801786641712
1336,72.36666245920586
1337,193.11233931879255
1338,193.11233931879255
1339,101.85043068012608
1340,76.05606455634731
1341,101.85043068012608
1342,50.21931636800237
1343,308.3923638448136
1344,290.57666281383916
1345,332.99593459839673
1346,128.98038686567259
1347,193.11233931879255
1348,90.16715772684452
1349,147.77801786641712
1350,83.41487954574815
1351,311.06897168091456
1352,193.11233931879255
1353,354.1095564148482
1354,193.11233931879255
1355,147.77801786641712
1356,193.11233931879255
1357,114.78870550055163
1358,128.98038686567259
1359,193.11233931879255
1360,295.82085744196195
1361,78.63578104700308
1362,107.69142300249078
1363,112.65845127737502
